"x","trig"
-5.90018530717959,4.19694641219157
-5.89918530717959,4.61426508017421
-5.89818530717959,3.43732454056631
-5.89718530717959,0.600739334001238
-5.89618530717959,-1.65756520523088
-5.89518530717959,-1.60211531374362
-5.89418530717959,5.83820222388611
-5.89318530717959,7.23376847187603
-5.89218530717959,0.446492454567726
-5.89118530717959,6.07187960409613
-5.89018530717959,6.79331051600814
-5.88918530717959,-2.1832747839953
-5.88818530717959,3.55969991016984
-5.88718530717959,5.95651183365742
-5.88618530717959,0.582955528853371
-5.88518530717959,2.72589494545955
-5.88418530717959,-4.46478091317247
-5.88318530717959,7.49053424511431
-5.88218530717959,-1.09696055085989
-5.88118530717959,10.3819365108813
-5.88018530717959,7.32266446081265
-5.87918530717959,9.05142803377922
-5.87818530717959,1.88511016716965
-5.87718530717959,-2.27564975689663
-5.87618530717959,3.33396160423436
-5.87518530717959,4.37942254378702
-5.87418530717959,4.5159847370206
-5.87318530717959,6.90653384919923
-5.87218530717959,-2.41592728024842
-5.87118530717959,-2.01614223486309
-5.87018530717959,8.03779144236313
-5.86918530717959,5.29648008793547
-5.86818530717959,7.07633927874424
-5.86718530717959,-0.618682476683527
-5.86618530717959,2.34498142593903
-5.86518530717959,-3.72476235498459
-5.86418530717959,1.09417766541455
-5.86318530717959,0.997546066942243
-5.86218530717959,7.80618015443541
-5.86118530717959,-4.98731150712171
-5.86018530717959,9.24337632389988
-5.85918530717959,7.86984894091053
-5.85818530717959,11.9481343742843
-5.85718530717959,10.0103776494581
-5.85618530717959,10.6487047856818
-5.85518530717959,0.3660240751058
-5.85418530717959,4.25443628354798
-5.85318530717959,3.3697760716714
-5.85218530717959,2.72300158294811
-5.85118530717959,3.53274353804178
-5.85018530717959,13.1178627742588
-5.84918530717959,-1.07155733544735
-5.84818530717959,3.74734552752342
-5.84718530717959,5.0170515753865
-5.84618530717959,7.98070308438979
-5.84518530717959,5.51032003726168
-5.84418530717959,1.84587021538285
-5.84318530717959,-2.20233812702012
-5.84218530717959,6.46057127880153
-5.84118530717959,15.9866840398053
-5.84018530717959,-6.35115910139159
-5.83918530717959,0.754338855316515
-5.83818530717959,-4.51072956390159
-5.83718530717959,4.01478327506843
-5.83618530717959,1.0746877976004
-5.83518530717959,4.73873274809597
-5.83418530717959,4.78819410712245
-5.83318530717959,6.21962282953342
-5.83218530717959,9.73603806935471
-5.83118530717959,-0.693030022297974
-5.83018530717959,-1.46473549075827
-5.82918530717959,3.94569357287337
-5.82818530717959,14.8950497997931
-5.82718530717959,7.20383602335864
-5.82618530717959,8.69405212980308
-5.82518530717959,5.65846107226559
-5.82418530717959,5.3021010938266
-5.82318530717959,7.38926391153441
-5.82218530717959,1.34546826495935
-5.82118530717959,-3.02880111347018
-5.82018530717959,3.4750642541571
-5.81918530717959,4.04074544011276
-5.81818530717959,4.21029785006015
-5.81718530717959,0.823380451414053
-5.81618530717959,7.25080987089673
-5.81518530717959,4.07134127572886
-5.81418530717959,-1.43632231920982
-5.81318530717959,9.46215255005291
-5.81218530717959,7.84538498301223
-5.81118530717959,3.94894459976858
-5.81018530717959,0.987826025972219
-5.80918530717959,9.43770659108844
-5.80818530717959,5.59648491715746
-5.80718530717959,5.68641769790012
-5.80618530717959,4.2945657528201
-5.80518530717959,2.80270152066422
-5.80418530717959,2.32623252409101
-5.80318530717959,4.04539659542692
-5.80218530717959,2.80502101980167
-5.80118530717959,2.32949620628281
-5.80018530717959,1.96059543819536
-5.79918530717959,7.87022686006838
-5.79818530717959,0.804457010940642
-5.79718530717959,9.57880808709851
-5.79618530717959,5.04005080826681
-5.79518530717959,-3.54314911815505
-5.79418530717959,8.32851743640889
-5.79318530717959,4.33975814007398
-5.79218530717959,4.46911421935292
-5.79118530717959,6.90793358254224
-5.79018530717959,5.08339891127685
-5.78918530717959,5.6847303489501
-5.78818530717959,-0.799238121033823
-5.78718530717959,5.87828426672361
-5.78618530717959,-4.60643136797215
-5.78518530717959,5.25842068991163
-5.78418530717959,6.17584874519198
-5.78318530717959,1.75147406839646
-5.78218530717959,14.038685734578
-5.78118530717959,1.04252817712012
-5.78018530717959,1.4651052502613
-5.77918530717959,6.31717273400526
-5.77818530717959,-0.276355685314497
-5.77718530717959,0.51445846558825
-5.77618530717959,12.2632263024951
-5.77518530717959,4.92694813714078
-5.77418530717959,2.08380234789402
-5.77318530717959,-0.669073193258313
-5.77218530717959,-1.54959717937174
-5.77118530717959,4.32164673556358
-5.77018530717959,4.3870054384793
-5.76918530717959,1.73780533375014
-5.76818530717959,1.12918429873553
-5.76718530717959,7.52943993832874
-5.76618530717959,3.38262562298567
-5.76518530717959,2.20506545999442
-5.76418530717959,5.34169826279745
-5.76318530717959,1.86647967876267
-5.76218530717959,5.23785072623829
-5.76118530717959,1.16081248027718
-5.76018530717959,5.94329517336214
-5.75918530717959,2.87641132123519
-5.75818530717959,12.2431322377652
-5.75718530717959,7.46355225270677
-5.75618530717959,-2.42960282971863
-5.75518530717959,13.17601841434
-5.75418530717959,7.01047536467962
-5.75318530717959,11.1797918629066
-5.75218530717959,7.77801498510726
-5.75118530717959,0.164838031216192
-5.75018530717959,1.13546566974653
-5.74918530717959,-3.92975867612752
-5.74818530717959,5.09238131921711
-5.74718530717959,4.47603774976007
-5.74618530717959,0.365986646465938
-5.74518530717959,11.299530434881
-5.74418530717959,3.56177609405447
-5.74318530717959,2.86142725816378
-5.74218530717959,11.2675589727175
-5.74118530717959,7.37340583013867
-5.74018530717959,0.503607938987533
-5.73918530717959,7.17525168192153
-5.73818530717959,3.39808741411577
-5.73718530717959,4.23665050981903
-5.73618530717959,7.86764174657577
-5.73518530717959,7.06178126614799
-5.73418530717959,4.67357307539061
-5.73318530717959,-2.93066553433238
-5.73218530717959,6.71591094112097
-5.73118530717959,7.13758169327847
-5.73018530717959,4.51147702743636
-5.72918530717959,8.12705693455682
-5.72818530717959,8.83456077770804
-5.72718530717959,4.76581271682181
-5.72618530717959,5.58717112473652
-5.72518530717959,2.91961328227565
-5.72418530717959,6.44684318719395
-5.72318530717959,6.9139278982496
-5.72218530717959,4.9257689576499
-5.72118530717959,9.19871298920981
-5.72018530717959,-0.128199857256163
-5.71918530717959,5.07808168158257
-5.71818530717959,6.25806198924591
-5.71718530717959,4.23830187853927
-5.71618530717959,6.99162355148182
-5.71518530717959,12.8049248583513
-5.71418530717959,5.31206866170607
-5.71318530717959,4.17120629749783
-5.71218530717959,9.99391491474704
-5.71118530717959,10.4411394568992
-5.71018530717959,8.29687279851234
-5.70918530717959,6.49551449101739
-5.70818530717959,6.08148276333737
-5.70718530717959,0.420517803375343
-5.70618530717959,11.3865461122535
-5.70518530717959,4.84948563753453
-5.70418530717959,2.86644257655032
-5.70318530717959,9.86524163421261
-5.70218530717959,-3.47787146203069
-5.70118530717959,7.63774182554639
-5.70018530717959,4.16333111013492
-5.69918530717959,2.32006293273519
-5.69818530717959,5.5145717621466
-5.69718530717959,-3.33514890106826
-5.69618530717959,5.18561691302659
-5.69518530717959,12.638667764953
-5.69418530717959,1.0305493775417
-5.69318530717959,7.03339832156266
-5.69218530717959,-1.16226242712064
-5.69118530717959,2.92539278566321
-5.69018530717959,5.72700072491896
-5.68918530717959,-1.46688290189755
-5.68818530717959,2.15989952909814
-5.68718530717959,6.53081626096303
-5.68618530717959,6.86472450226642
-5.68518530717959,8.38332128943322
-5.68418530717959,7.70885415825758
-5.68318530717959,5.10678244522078
-5.68218530717959,3.77961410231856
-5.68118530717959,-1.24038456183944
-5.68018530717959,-0.232264544992509
-5.67918530717959,10.1691938435385
-5.67818530717959,7.25888855770502
-5.67718530717959,9.26525152689559
-5.67618530717959,4.85192768035367
-5.67518530717959,2.17252509789114
-5.67418530717959,2.24200519354879
-5.67318530717959,11.269996723809
-5.67218530717959,8.95694745102222
-5.67118530717959,3.09256876228994
-5.67018530717959,2.82976309491132
-5.66918530717959,9.01882693321271
-5.66818530717959,-3.03405988457478
-5.66718530717959,7.10327501071921
-5.66618530717959,1.77915836166618
-5.66518530717959,3.82475355635855
-5.66418530717959,3.31750366423398
-5.66318530717959,8.57727506244737
-5.66218530717959,2.3070794260467
-5.66118530717959,10.8245087755197
-5.66018530717959,10.3188990031922
-5.65918530717959,6.00716936281816
-5.65818530717959,5.22829367657328
-5.65718530717959,3.33715103016859
-5.65618530717959,9.37326162359954
-5.65518530717959,-1.47720606835098
-5.65418530717959,6.38288526897815
-5.65318530717959,3.93285902146252
-5.65218530717959,4.95579503247355
-5.65118530717959,3.64134990728865
-5.65018530717959,2.53897595381141
-5.64918530717959,3.60509971145354
-5.64818530717959,-1.6844390661691
-5.64718530717959,8.07328684389937
-5.64618530717959,2.31222749694727
-5.64518530717959,6.06194371972675
-5.64418530717959,0.538550772458308
-5.64318530717959,4.2761144076258
-5.64218530717959,11.5549452828805
-5.64118530717959,5.19096800879561
-5.64018530717959,12.1602808428857
-5.63918530717959,8.11164473683561
-5.63818530717959,7.16639057663305
-5.63718530717959,0.491010974074869
-5.63618530717959,6.46304673533804
-5.63518530717959,6.60310399096707
-5.63418530717959,7.0266522147899
-5.63318530717959,7.17347186755702
-5.63218530717959,10.714911598295
-5.63118530717959,14.0145540771696
-5.63018530717959,3.98821093424545
-5.62918530717959,5.40444725273795
-5.62818530717959,0.629702791007239
-5.62718530717959,8.6538042065538
-5.62618530717959,2.146884272254
-5.62518530717959,3.34930804644516
-5.62418530717959,-0.540886818465166
-5.62318530717959,1.67280635290265
-5.62218530717959,2.67115024383553
-5.62118530717959,-0.51295111269568
-5.62018530717959,3.99225816073149
-5.61918530717959,6.71862062172538
-5.61818530717959,9.45970569757731
-5.61718530717959,9.43696059300802
-5.61618530717959,3.5183962189915
-5.61518530717959,2.80656180883965
-5.61418530717959,4.1560838706086
-5.61318530717959,6.7651913176801
-5.61218530717959,11.6081927269774
-5.61118530717959,8.2746011079357
-5.61018530717959,4.9910137073059
-5.60918530717959,8.57162177404516
-5.60818530717959,9.68768758849068
-5.60718530717959,4.82430710467836
-5.60618530717959,8.67185138373211
-5.60518530717959,6.60545237220429
-5.60418530717959,9.9077999304059
-5.60318530717959,13.1057817659557
-5.60218530717959,7.26287860820249
-5.60118530717959,8.33804597363621
-5.60018530717959,5.20926365844981
-5.59918530717959,3.26977827620453
-5.59818530717959,7.80309276511034
-5.59718530717959,8.84029715964848
-5.59618530717959,12.6457542080986
-5.59518530717959,6.50061512725274
-5.59418530717959,15.2056674525908
-5.59318530717959,9.71244958297463
-5.59218530717959,7.00876753370083
-5.59118530717959,9.06586946294172
-5.59018530717959,6.80089384087548
-5.58918530717959,6.78202689935239
-5.58818530717959,9.5195527368198
-5.58718530717959,5.25473944544234
-5.58618530717959,2.21172530976468
-5.58518530717959,2.77631685862023
-5.58418530717959,9.31932839593238
-5.58318530717959,7.10428511727927
-5.58218530717959,3.39233389374425
-5.58118530717959,7.12095321532011
-5.58018530717959,2.97298349945855
-5.57918530717959,3.84157445980369
-5.57818530717959,10.9334560083792
-5.57718530717959,10.7745226626441
-5.57618530717959,7.03373439441522
-5.57518530717959,4.9961968270518
-5.57418530717959,14.8723122069105
-5.57318530717959,3.04073351512238
-5.57218530717959,7.2741139965047
-5.57118530717959,10.6985415191911
-5.57018530717959,2.10736910455452
-5.56918530717959,1.89842721692063
-5.56818530717959,7.10217188424902
-5.56718530717959,2.08110910978041
-5.56618530717959,-1.15502103047314
-5.56518530717959,-0.62305253957445
-5.56418530717959,6.88258748462086
-5.56318530717959,6.24506326755065
-5.56218530717959,11.3202770046307
-5.56118530717959,0.279454632534739
-5.56018530717959,-0.206634792037684
-5.55918530717959,2.36321332467702
-5.55818530717959,8.69288463893015
-5.55718530717959,4.45238923851784
-5.55618530717959,12.6362580915315
-5.55518530717959,7.39701005386901
-5.55418530717959,3.8430221886424
-5.55318530717959,0.0286542064145898
-5.55218530717959,1.9232144721743
-5.55118530717959,2.83033429286553
-5.55018530717959,6.74577842278578
-5.54918530717959,9.81318882798136
-5.54818530717959,3.7758636292498
-5.54718530717959,10.4337708124275
-5.54618530717959,9.64060408186882
-5.54518530717959,5.1524423846579
-5.54418530717959,15.1482949703255
-5.54318530717959,16.0017397284677
-5.54218530717959,8.18840466319654
-5.54118530717959,2.92542454943353
-5.54018530717959,0.573715831067029
-5.53918530717959,14.7297228790069
-5.53818530717959,5.32889181642487
-5.53718530717959,11.0198047586924
-5.53618530717959,0.0707533545344523
-5.53518530717959,5.11427827252541
-5.53418530717959,10.2751392729905
-5.53318530717959,12.5396964091918
-5.53218530717959,8.56756877515199
-5.53118530717959,14.479435448995
-5.53018530717959,10.1455930935027
-5.52918530717959,13.0890362027425
-5.52818530717959,8.26160162555531
-5.52718530717959,12.5292326829586
-5.52618530717959,11.48894623197
-5.52518530717959,7.20434548071397
-5.52418530717959,3.7561913548858
-5.52318530717959,11.8858621927965
-5.52218530717959,2.28235102285546
-5.52118530717959,3.26632688146893
-5.52018530717959,2.94542411679248
-5.51918530717959,7.75463371356569
-5.51818530717959,4.05240832611912
-5.51718530717959,12.9952823053831
-5.51618530717959,9.27528980607949
-5.51518530717959,6.80267318532835
-5.51418530717959,7.64587378149495
-5.51318530717959,3.70632000670355
-5.51218530717959,4.57478052358462
-5.51118530717959,3.09823464886138
-5.51018530717959,8.49703262125805
-5.50918530717959,8.05607879675231
-5.50818530717959,4.26714054625675
-5.50718530717959,12.8767738355832
-5.50618530717959,4.10061280507444
-5.50518530717959,2.26965752386605
-5.50418530717959,7.52891784391745
-5.50318530717959,10.5536300294272
-5.50218530717959,1.65918834060494
-5.50118530717959,1.15855218129798
-5.50018530717959,5.0410457608238
-5.49918530717959,10.1371817830313
-5.49818530717959,8.28797060137241
-5.49718530717959,14.0664319829762
-5.49618530717959,11.4373134179354
-5.49518530717959,-0.901336306735081
-5.49418530717959,6.95626200098969
-5.49318530717959,5.39768226763036
-5.49218530717959,9.75311573678132
-5.49118530717959,10.9809794943277
-5.49018530717959,3.85734600194966
-5.48918530717959,10.89239809745
-5.48818530717959,12.9846459827222
-5.48718530717959,6.14697838018614
-5.48618530717959,2.61106273486834
-5.48518530717959,2.5710534238983
-5.48418530717959,11.459895975289
-5.48318530717959,0.669076754696633
-5.48218530717959,7.33191263176589
-5.48118530717959,6.2925679497906
-5.48018530717959,18.874513873293
-5.47918530717959,10.6976904794788
-5.47818530717959,9.67103488314903
-5.47718530717959,6.84099342382217
-5.47618530717959,7.65544956492159
-5.47518530717959,10.6655667955238
-5.47418530717959,6.94296538267113
-5.47318530717959,12.2692069900599
-5.47218530717959,8.3839801215933
-5.47118530717959,13.5053734470803
